"grid_id","OBJECTID","PROVINSI","Shape_Leng","Shape_Area","spbu_count","gi_star","gi_pvalue","hotspot_category","hotspot_simplified"
709,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-0.277592310638469,0.781325335470974,"Not Significant","Not Significant"
710,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.062693720143945,0.950010398157085,"Not Significant","Not Significant"
711,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.13508630155353,0.256339160502302,"Not Significant","Not Significant"
712,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.148249435979478,0.882145918547671,"Not Significant","Not Significant"
713,6,"DKI JAKARTA",3.12368876768,0.05342566794,6,-0.359574062551867,0.719165683034713,"Not Significant","Not Significant"
714,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,0.492266839493855,0.622530719030348,"Not Significant","Not Significant"
715,6,"DKI JAKARTA",3.12368876768,0.05342566794,8,-0.443622423432401,0.657315591017458,"Not Significant","Not Significant"
716,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,0.919966367345146,0.35759033500463,"Not Significant","Not Significant"
717,6,"DKI JAKARTA",3.12368876768,0.05342566794,6,1.18105342906381,0.23758149890411,"Not Significant","Not Significant"
718,6,"DKI JAKARTA",3.12368876768,0.05342566794,14,1.36666282635181,0.171731014788524,"Not Significant","Not Significant"
719,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.85936375269015,0.062975596010336,"Hot Spot (90% confidence)","Hot Spot"
720,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.77380803685462,0.076094908299885,"Hot Spot (90% confidence)","Hot Spot"
721,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.66158373099268,0.508238036843862,"Not Significant","Not Significant"
722,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,1.09016072542897,0.275642350467834,"Not Significant","Not Significant"
723,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.51714088934802,0.129231116539158,"Not Significant","Not Significant"
724,6,"DKI JAKARTA",3.12368876768,0.05342566794,14,0.420402263559582,0.674191614801523,"Not Significant","Not Significant"
725,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.747139446828214,0.454979391098609,"Not Significant","Not Significant"
726,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.77380803685462,0.076094908299885,"Hot Spot (90% confidence)","Hot Spot"
727,6,"DKI JAKARTA",3.12368876768,0.05342566794,8,1.52648588148096,0.126888903924104,"Not Significant","Not Significant"
728,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,2.71492091104549,0.006629159974692,"Hot Spot (99% confidence)","Hot Spot"
729,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.918250878499281,0.358487537566689,"Not Significant","Not Significant"
730,6,"DKI JAKARTA",3.12368876768,0.05342566794,9,-0.957106849668058,0.338513326679081,"Not Significant","Not Significant"
731,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.707307722375858,0.47937526758539,"Not Significant","Not Significant"
732,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
733,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.47617094338242,0.139898007753292,"Not Significant","Not Significant"
734,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
735,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.47730916489566,0.139592782400791,"Not Significant","Not Significant"
736,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
737,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.16458515797779,0.244186954466921,"Not Significant","Not Significant"
